"location","time_idx","value","target"
"EE","2020-08-19",7,"inc case"
"FI","2020-08-19",39,"inc case"
"FR","2020-08-19",3718,"inc case"
"DE","2020-08-19",1510,"inc case"
"GR","2020-08-19",212,"inc case"
"HU","2020-08-19",32,"inc case"
"IS","2020-08-19",8,"inc case"
"IE","2020-08-19",48,"inc case"
"IT","2020-08-19",642,"inc case"
"LV","2020-08-19",3,"inc case"
"LI","2020-08-19",1,"inc case"
"LT","2020-08-19",38,"inc case"
"LU","2020-08-19",67,"inc case"
"MT","2020-08-19",47,"inc case"
"NL","2020-08-19",529,"inc case"
"NO","2020-08-19",51,"inc case"
"PL","2020-08-19",735,"inc case"
"PT","2020-08-19",253,"inc case"
"RO","2020-08-19",1409,"inc case"
"SK","2020-08-19",100,"inc case"
"SI","2020-08-19",37,"inc case"
"ES","2020-08-19",6671,"inc case"
"SE","2020-08-19",351,"inc case"
"CH","2020-08-19",311,"inc case"
"GB","2020-08-19",812,"inc case"
"AT","2020-08-20",252,"inc case"
"BE","2020-08-20",699,"inc case"
"BG","2020-08-20",142,"inc case"
"HR","2020-08-20",255,"inc case"
"CY","2020-08-20",26,"inc case"
"CZ","2020-08-20",247,"inc case"
"DK","2020-08-20",116,"inc case"
"EE","2020-08-20",20,"inc case"
"FI","2020-08-20",47,"inc case"
"FR","2020-08-20",4675,"inc case"
"DE","2020-08-20",1707,"inc case"
"GR","2020-08-20",250,"inc case"
"HU","2020-08-20",44,"inc case"
"IS","2020-08-20",5,"inc case"
"IE","2020-08-20",129,"inc case"
"IT","2020-08-20",840,"inc case"
"LV","2020-08-20",1,"inc case"
"LI","2020-08-20",0,"inc case"
"LT","2020-08-20",37,"inc case"
"LU","2020-08-20",71,"inc case"
"MT","2020-08-20",40,"inc case"
"NL","2020-08-20",535,"inc case"
"NO","2020-08-20",35,"inc case"
"PL","2020-08-20",767,"inc case"
"PT","2020-08-20",291,"inc case"
"RO","2020-08-20",1346,"inc case"
"SK","2020-08-20",80,"inc case"
"SI","2020-08-20",43,"inc case"
"ES","2020-08-20",7039,"inc case"
"SE","2020-08-20",333,"inc case"
"CH","2020-08-20",266,"inc case"
"GB","2020-08-20",1182,"inc case"
"AT","2020-08-21",347,"inc case"
"BE","2020-08-21",716,"inc case"
"BG","2020-08-21",169,"inc case"
"HR","2020-08-21",265,"inc case"
"CY","2020-08-21",10,"inc case"
"CZ","2020-08-21",506,"inc case"
"DK","2020-08-21",71,"inc case"
"EE","2020-08-21",17,"inc case"
"FI","2020-08-21",27,"inc case"
"FR","2020-08-21",4503,"inc case"
"DE","2020-08-21",1427,"inc case"
"GR","2020-08-21",204,"inc case"
"HU","2020-08-21",52,"inc case"
"IS","2020-08-21",10,"inc case"
"IE","2020-08-21",79,"inc case"
"IT","2020-08-21",947,"inc case"
"LV","2020-08-21",3,"inc case"
"LI","2020-08-21",1,"inc case"
"LT","2020-08-21",30,"inc case"
"LU","2020-08-21",67,"inc case"
"MT","2020-08-21",36,"inc case"
"NL","2020-08-21",508,"inc case"
"NO","2020-08-21",78,"inc case"
"PL","2020-08-21",903,"inc case"
"PT","2020-08-21",219,"inc case"
"RO","2020-08-21",1392,"inc case"
"SK","2020-08-21",123,"inc case"
"SI","2020-08-21",38,"inc case"
"ES","2020-08-21",8148,"inc case"
"SE","2020-08-21",298,"inc case"
"CH","2020-08-21",306,"inc case"
"GB","2020-08-21",1033,"inc case"
"AT","2020-08-22",331,"inc case"
"BE","2020-08-22",574,"inc case"
"BG","2020-08-22",0,"inc case"
"HR","2020-08-22",306,"inc case"
"CY","2020-08-22",11,"inc case"
"CZ","2020-08-22",239,"inc case"
"DK","2020-08-22",112,"inc case"
"EE","2020-08-22",21,"inc case"
"FI","2020-08-22",25,"inc case"
"FR","2020-08-22",3412,"inc case"
"DE","2020-08-22",2034,"inc case"
"GR","2020-08-22",243,"inc case"
"HU","2020-08-22",35,"inc case"
"IS","2020-08-22",8,"inc case"
"IE","2020-08-22",153,"inc case"
"IT","2020-08-22",1071,"inc case"
"LV","2020-08-22",3,"inc case"
"LI","2020-08-22",0,"inc case"
"LT","2020-08-22",41,"inc case"
"LU","2020-08-22",58,"inc case"
"MT","2020-08-22",31,"inc case"
"NL","2020-08-22",457,"inc case"
"NO","2020-08-22",24,"inc case"
"PL","2020-08-22",900,"inc case"
"PT","2020-08-22",241,"inc case"
"RO","2020-08-22",1189,"inc case"
"SK","2020-08-22",91,"inc case"
"SI","2020-08-22",43,"inc case"
"ES","2020-08-22",0,"inc case"
"SE","2020-08-22",160,"inc case"
"CH","2020-08-22",295,"inc case"
"GB","2020-08-22",1288,"inc case"
"AT","2020-08-23",302,"inc case"
"BE","2020-08-23",468,"inc case"
"BG","2020-08-23",156,"inc case"
"HR","2020-08-23",275,"inc case"
"CY","2020-08-23",11,"inc case"
"CZ","2020-08-23",133,"inc case"
"DK","2020-08-23",78,"inc case"
"EE","2020-08-23",7,"inc case"
"FI","2020-08-23",16,"inc case"
"FR","2020-08-23",4460,"inc case"
"DE","2020-08-23",782,"inc case"
"GR","2020-08-23",283,"inc case"
"HU","2020-08-23",22,"inc case"
"IS","2020-08-23",6,"inc case"
"IE","2020-08-23",61,"inc case"
"IT","2020-08-23",1209,"inc case"
"LV","2020-08-23",4,"inc case"
"LI","2020-08-23",1,"inc case"
"LT","2020-08-23",46,"inc case"
"LU","2020-08-23",13,"inc case"
"MT","2020-08-23",35,"inc case"
"NL","2020-08-23",574,"inc case"
"NO","2020-08-23",24,"inc case"
"PL","2020-08-23",581,"inc case"
"PT","2020-08-23",145,"inc case"
"RO","2020-08-23",961,"inc case"
"SK","2020-08-23",40,"inc case"
"SI","2020-08-23",34,"inc case"
"ES","2020-08-23",0,"inc case"
"SE","2020-08-23",57,"inc case"
"CH","2020-08-23",276,"inc case"
"GB","2020-08-23",1041,"inc case"
"AT","2020-08-24",229,"inc case"
"BE","2020-08-24",156,"inc case"
"BG","2020-08-24",99,"inc case"
"HR","2020-08-24",136,"inc case"
"CY","2020-08-24",4,"inc case"
"CZ","2020-08-24",258,"inc case"
"DK","2020-08-24",80,"inc case"
"EE","2020-08-24",3,"inc case"
"FI","2020-08-24",11,"inc case"
"FR","2020-08-24",1863,"inc case"
"DE","2020-08-24",711,"inc case"
"GR","2020-08-24",155,"inc case"
"HU","2020-08-24",36,"inc case"
"IS","2020-08-24",9,"inc case"
"IE","2020-08-24",147,"inc case"
"IT","2020-08-24",953,"inc case"
"LV","2020-08-24",0,"inc case"
"LI","2020-08-24",0,"inc case"
"LT","2020-08-24",22,"inc case"
"LU","2020-08-24",19,"inc case"
"MT","2020-08-24",55,"inc case"
"NL","2020-08-24",415,"inc case"
"NO","2020-08-24",72,"inc case"
"PL","2020-08-24",548,"inc case"
"PT","2020-08-24",123,"inc case"
"RO","2020-08-24",825,"inc case"
"SK","2020-08-24",68,"inc case"
"SI","2020-08-24",14,"inc case"
"ES","2020-08-24",19382,"inc case"
"SE","2020-08-24",182,"inc case"
"CH","2020-08-24",157,"inc case"
"GB","2020-08-24",972,"inc case"
"AT","2020-08-25",193,"inc case"
"BE","2020-08-25",355,"inc case"
"BG","2020-08-25",203,"inc case"
"HR","2020-08-25",219,"inc case"
"CY","2020-08-25",30,"inc case"
"CZ","2020-08-25",367,"inc case"
"DK","2020-08-25",83,"inc case"
"EE","2020-08-25",19,"inc case"
"FI","2020-08-25",17,"inc case"
"FR","2020-08-25",3191,"inc case"
"DE","2020-08-25",1278,"inc case"
"GR","2020-08-25",168,"inc case"
"HU","2020-08-25",24,"inc case"
"IS","2020-08-25",4,"inc case"
"IE","2020-08-25",85,"inc case"
"IT","2020-08-25",876,"inc case"
"LV","2020-08-25",5,"inc case"
"LI","2020-08-25",2,"inc case"
"LT","2020-08-25",21,"inc case"
"LU","2020-08-25",44,"inc case"
"MT","2020-08-25",38,"inc case"
"NL","2020-08-25",571,"inc case"
"NO","2020-08-25",59,"inc case"
"PL","2020-08-25",763,"inc case"
"PT","2020-08-25",192,"inc case"
"RO","2020-08-25",1060,"inc case"
"SK","2020-08-25",28,"inc case"
"SI","2020-08-25",21,"inc case"
"ES","2020-08-25",7117,"inc case"
"SE","2020-08-25",225,"inc case"
"CH","2020-08-25",202,"inc case"
"GB","2020-08-25",1184,"inc case"
"AT","2020-08-26",243,"inc case"
"BE","2020-08-26",583,"inc case"
"BG","2020-08-26",162,"inc case"
"HR","2020-08-26",358,"inc case"
"CY","2020-08-26",23,"inc case"
"CZ","2020-08-26",403,"inc case"
"DK","2020-08-26",57,"inc case"
"EE","2020-08-26",17,"inc case"
"FI","2020-08-26",15,"inc case"
"FR","2020-08-26",0,"inc case"
"DE","2020-08-26",1576,"inc case"
"GR","2020-08-26",0,"inc case"
"HU","2020-08-26",73,"inc case"
"IS","2020-08-26",5,"inc case"
"IE","2020-08-26",162,"inc case"
"IT","2020-08-26",1366,"inc case"
"LV","2020-08-26",18,"inc case"
"LI","2020-08-26",2,"inc case"
"LT","2020-08-26",42,"inc case"
"LU","2020-08-26",90,"inc case"
"MT","2020-08-26",46,"inc case"
"NL","2020-08-26",510,"inc case"
"NO","2020-08-26",50,"inc case"
"PL","2020-08-26",729,"inc case"
"PT","2020-08-26",362,"inc case"
"RO","2020-08-26",1256,"inc case"
"SK","2020-08-26",84,"inc case"
"SI","2020-08-26",36,"inc case"
"ES","2020-08-26",7296,"inc case"
"SE","2020-08-26",246,"inc case"
"CH","2020-08-26",383,"inc case"
"GB","2020-08-26",1048,"inc case"
"AT","2020-08-27",301,"inc case"
"BE","2020-08-27",470,"inc case"
"BG","2020-08-27",157,"inc case"
"HR","2020-08-27",304,"inc case"
"CY","2020-08-27",7,"inc case"
"CZ","2020-08-27",218,"inc case"
"DK","2020-08-27",90,"inc case"
"EE","2020-08-27",14,"inc case"
"FI","2020-08-27",20,"inc case"
"FR","2020-08-27",11055,"inc case"
"DE","2020-08-27",1507,"inc case"
"GR","2020-08-27",544,"inc case"
"HU","2020-08-27",91,"inc case"
"IS","2020-08-27",5,"inc case"
"IE","2020-08-27",90,"inc case"
"IT","2020-08-27",1409,"inc case"
"LV","2020-08-27",6,"inc case"
"LI","2020-08-27",1,"inc case"
"LT","2020-08-27",44,"inc case"
"LU","2020-08-27",0,"inc case"
"MT","2020-08-27",37,"inc case"
"NL","2020-08-27",507,"inc case"
"NO","2020-08-27",38,"inc case"
"PL","2020-08-27",887,"inc case"
"PT","2020-08-27",399,"inc case"
"RO","2020-08-27",1504,"inc case"
"SK","2020-08-27",90,"inc case"
"SI","2020-08-27",33,"inc case"
"ES","2020-08-27",9658,"inc case"
"SE","2020-08-27",134,"inc case"
"CH","2020-08-27",361,"inc case"
"GB","2020-08-27",1522,"inc case"
"AT","2020-08-28",319,"inc case"
"BE","2020-08-28",452,"inc case"
"BG","2020-08-28",157,"inc case"
"HR","2020-08-28",357,"inc case"
"CY","2020-08-28",0,"inc case"
"CZ","2020-08-28",608,"inc case"
"DK","2020-08-28",73,"inc case"
"EE","2020-08-28",18,"inc case"
"FI","2020-08-28",32,"inc case"
"FR","2020-08-28",7231,"inc case"
"DE","2020-08-28",1571,"inc case"
"GR","2020-08-28",269,"inc case"
"HU","2020-08-28",132,"inc case"
"IS","2020-08-28",5,"inc case"
"IE","2020-08-28",125,"inc case"
"IT","2020-08-28",1460,"inc case"
"LV","2020-08-28",9,"inc case"
"LI","2020-08-28",1,"inc case"
"LT","2020-08-28",26,"inc case"
"LU","2020-08-28",-1348,"inc case"
"MT","2020-08-28",32,"inc case"
"NL","2020-08-28",501,"inc case"
"NO","2020-08-28",40,"inc case"
"PL","2020-08-28",791,"inc case"
"PT","2020-08-28",401,"inc case"
"RO","2020-08-28",1318,"inc case"
"SK","2020-08-28",102,"inc case"
"SI","2020-08-28",42,"inc case"
"ES","2020-08-28",9779,"inc case"
"SE","2020-08-28",0,"inc case"
"CH","2020-08-28",340,"inc case"
"GB","2020-08-28",1276,"inc case"
"AT","2020-08-29",226,"inc case"
"BE","2020-08-29",647,"inc case"
"BG","2020-08-29",99,"inc case"
"HR","2020-08-29",312,"inc case"
"CY","2020-08-29",0,"inc case"
"CZ","2020-08-29",317,"inc case"
"DK","2020-08-29",79,"inc case"
"EE","2020-08-29",20,"inc case"
"FI","2020-08-29",35,"inc case"
"FR","2020-08-29",5336,"inc case"
"DE","2020-08-29",1479,"inc case"
"GR","2020-08-29",177,"inc case"
"HU","2020-08-29",158,"inc case"
"IS","2020-08-29",8,"inc case"
"IE","2020-08-29",142,"inc case"
"IT","2020-08-29",1444,"inc case"
"LV","2020-08-29",6,"inc case"
"LI","2020-08-29",0,"inc case"
"LT","2020-08-29",36,"inc case"
"LU","2020-08-29",45,"inc case"
"MT","2020-08-29",27,"inc case"
"NL","2020-08-29",508,"inc case"
"NO","2020-08-29",29,"inc case"
"PL","2020-08-29",759,"inc case"
"PT","2020-08-29",374,"inc case"
"RO","2020-08-29",1365,"inc case"
"SK","2020-08-29",114,"inc case"
"SI","2020-08-29",37,"inc case"
"ES","2020-08-29",0,"inc case"
"SE","2020-08-29",0,"inc case"
"CH","2020-08-29",376,"inc case"
"GB","2020-08-29",1108,"inc case"
"AT","2020-08-30",394,"inc case"
"BE","2020-08-30",443,"inc case"
"BG","2020-08-30",26,"inc case"
"HR","2020-08-30",262,"inc case"
"CY","2020-08-30",2,"inc case"
"CZ","2020-08-30",273,"inc case"
"DK","2020-08-30",112,"inc case"
"EE","2020-08-30",10,"inc case"
"FI","2020-08-30",19,"inc case"
"FR","2020-08-30",5289,"inc case"
"DE","2020-08-30",785,"inc case"
"GR","2020-08-30",157,"inc case"
"HU","2020-08-30",292,"inc case"
"IS","2020-08-30",5,"inc case"
"IE","2020-08-30",40,"inc case"
"IT","2020-08-30",1365,"inc case"
"LV","2020-08-30",12,"inc case"
"LI","2020-08-30",1,"inc case"
"LT","2020-08-30",36,"inc case"
"LU","2020-08-30",0,"inc case"
"MT","2020-08-30",15,"inc case"
"NL","2020-08-30",527,"inc case"
"NO","2020-08-30",32,"inc case"
"PL","2020-08-30",631,"inc case"
"PT","2020-08-30",320,"inc case"
"RO","2020-08-30",952,"inc case"
"SK","2020-08-30",34,"inc case"
"SI","2020-08-30",31,"inc case"
"ES","2020-08-30",0,"inc case"
"SE","2020-08-30",0,"inc case"
"CH","2020-08-30",292,"inc case"
"GB","2020-08-30",1715,"inc case"
"AT","2020-08-31",237,"inc case"
"BE","2020-08-31",194,"inc case"
"BG","2020-08-31",76,"inc case"
"HR","2020-08-31",146,"inc case"
"CY","2020-08-31",4,"inc case"
"CZ","2020-08-31",251,"inc case"
"DK","2020-08-31",94,"inc case"
"EE","2020-08-31",2,"inc case"
"FI","2020-08-31",18,"inc case"
"FR","2020-08-31",2795,"inc case"
"DE","2020-08-31",610,"inc case"
"GR","2020-08-31",183,"inc case"
"HU","2020-08-31",178,"inc case"
"IS","2020-08-31",2,"inc case"
"IE","2020-08-31",51,"inc case"
"IT","2020-08-31",996,"inc case"
"LV","2020-08-31",3,"inc case"
"LI","2020-08-31",0,"inc case"
"LT","2020-08-31",17,"inc case"
"LU","2020-08-31",0,"inc case"
"MT","2020-08-31",21,"inc case"
"NL","2020-08-31",462,"inc case"
"NO","2020-08-31",139,"inc case"
"PL","2020-08-31",502,"inc case"
"PT","2020-08-31",244,"inc case"
"RO","2020-08-31",755,"inc case"
"SK","2020-08-31",41,"inc case"
"SI","2020-08-31",18,"inc case"
"ES","2020-08-31",23572,"inc case"
"SE","2020-08-31",421,"inc case"
"CH","2020-08-31",163,"inc case"
"GB","2020-08-31",1406,"inc case"
"AT","2020-09-01",223,"inc case"
"BE","2020-09-01",251,"inc case"
"BG","2020-09-01",188,"inc case"
"HR","2020-09-01",145,"inc case"
"CY","2020-09-01",1,"inc case"
"CZ","2020-09-01",499,"inc case"
"DK","2020-09-01",99,"inc case"
"EE","2020-09-01",20,"inc case"
"FI","2020-09-01",48,"inc case"
"FR","2020-09-01",4898,"inc case"
"DE","2020-09-01",1218,"inc case"
"GR","2020-09-01",207,"inc case"
"HU","2020-09-01",118,"inc case"
"IS","2020-09-01",9,"inc case"
"IE","2020-09-01",214,"inc case"
"IT","2020-09-01",975,"inc case"
"LV","2020-09-01",8,"inc case"
"LI","2020-09-01",0,"inc case"
"LT","2020-09-01",25,"inc case"
"LU","2020-09-01",0,"inc case"
"MT","2020-09-01",26,"inc case"
"NL","2020-09-01",734,"inc case"
"NO","2020-09-01",89,"inc case"
"PL","2020-09-01",550,"inc case"
"PT","2020-09-01",231,"inc case"
"RO","2020-09-01",1053,"inc case"
"SK","2020-09-01",72,"inc case"
"SI","2020-09-01",41,"inc case"
"ES","2020-09-01",8115,"inc case"
"SE","2020-09-01",142,"inc case"
"CH","2020-09-01",216,"inc case"
"GB","2020-09-01",1295,"inc case"
"AT","2020-09-02",221,"inc case"
"BE","2020-09-02",424,"inc case"
"BG","2020-09-02",163,"inc case"
"HR","2020-09-02",311,"inc case"
"CY","2020-09-02",2,"inc case"
"CZ","2020-09-02",656,"inc case"
"DK","2020-09-02",111,"inc case"
"EE","2020-09-02",20,"inc case"
"FI","2020-09-02",29,"inc case"
"FR","2020-09-02",6800,"inc case"
"DE","2020-09-02",1256,"inc case"
"GR","2020-09-02",233,"inc case"
"HU","2020-09-02",365,"inc case"
"IS","2020-09-02",5,"inc case"
"IE","2020-09-02",89,"inc case"
"IT","2020-09-02",1326,"inc case"
"LV","2020-09-02",2,"inc case"
"LI","2020-09-02",0,"inc case"
"LT","2020-09-02",31,"inc case"
"LU","2020-09-02",120,"inc case"
"MT","2020-09-02",22,"inc case"
"NL","2020-09-02",601,"inc case"
"NO","2020-09-02",163,"inc case"
"PL","2020-09-02",595,"inc case"
"PT","2020-09-02",390,"inc case"
"RO","2020-09-02",1298,"inc case"
"SK","2020-09-02",53,"inc case"
"SI","2020-09-02",55,"inc case"
"ES","2020-09-02",8581,"inc case"
"SE","2020-09-02",11,"inc case"
"CH","2020-09-02",370,"inc case"
"GB","2020-09-02",1508,"inc case"
"AT","2020-09-03",286,"inc case"
"BE","2020-09-03",633,"inc case"
"BG","2020-09-03",158,"inc case"
"HR","2020-09-03",369,"inc case"
"CY","2020-09-03",5,"inc case"
"CZ","2020-09-03",679,"inc case"
"DK","2020-09-03",179,"inc case"
"EE","2020-09-03",26,"inc case"
"FI","2020-09-03",26,"inc case"
"FR","2020-09-03",6888,"inc case"
"DE","2020-09-03",1311,"inc case"
"GR","2020-09-03",241,"inc case"
"HU","2020-09-03",301,"inc case"
"IS","2020-09-03",7,"inc case"
"IE","2020-09-03",92,"inc case"
"IT","2020-09-03",1397,"inc case"
"LV","2020-09-03",4,"inc case"
"LI","2020-09-03",0,"inc case"
"LT","2020-09-03",26,"inc case"
"LU","2020-09-03",66,"inc case"
"MT","2020-09-03",34,"inc case"
"NL","2020-09-03",744,"inc case"
"NO","2020-09-03",86,"inc case"
"PL","2020-09-03",612,"inc case"
"PT","2020-09-03",418,"inc case"
"RO","2020-09-03",1365,"inc case"
"SK","2020-09-03",121,"inc case"
"SI","2020-09-03",53,"inc case"
"ES","2020-09-03",8959,"inc case"
"SE","2020-09-03",197,"inc case"
"CH","2020-09-03",364,"inc case"
"GB","2020-09-03",1735,"inc case"
"AT","2020-09-04",429,"inc case"
"BE","2020-09-04",630,"inc case"
"BG","2020-09-04",179,"inc case"
"HR","2020-09-04",334,"inc case"
"CY","2020-09-04",3,"inc case"
"CZ","2020-09-04",797,"inc case"
"DK","2020-09-04",173,"inc case"
"EE","2020-09-04",15,"inc case"
"FI","2020-09-04",36,"inc case"
"FR","2020-09-04",8643,"inc case"
"DE","2020-09-04",1453,"inc case"
"GR","2020-09-04",202,"inc case"
"HU","2020-09-04",459,"inc case"
"IS","2020-09-04",7,"inc case"
"IE","2020-09-04",97,"inc case"
"IT","2020-09-04",1732,"inc case"
"LV","2020-09-04",6,"inc case"
"LI","2020-09-04",0,"inc case"
"LT","2020-09-04",34,"inc case"
"LU","2020-09-04",43,"inc case"
"MT","2020-09-04",19,"inc case"
"NL","2020-09-04",654,"inc case"
"NO","2020-09-04",111,"inc case"
"PL","2020-09-04",691,"inc case"
"PT","2020-09-04",406,"inc case"
"RO","2020-09-04",1339,"inc case"
"SK","2020-09-04",137,"inc case"
"SI","2020-09-04",47,"inc case"
"ES","2020-09-04",10476,"inc case"
"SE","2020-09-04",256,"inc case"
"CH","2020-09-04",405,"inc case"
"GB","2020-09-04",1940,"inc case"
"AT","2020-09-05",366,"inc case"
"BE","2020-09-05",651,"inc case"
"BG","2020-09-05",96,"inc case"
"HR","2020-09-05",311,"inc case"
"CY","2020-09-05",0,"inc case"
"CZ","2020-09-05",503,"inc case"
"DK","2020-09-05",189,"inc case"
"EE","2020-09-05",35,"inc case"
"FI","2020-09-05",42,"inc case"
"FR","2020-09-05",8435,"inc case"
"DE","2020-09-05",1378,"inc case"
"GR","2020-09-05",186,"inc case"
"HU","2020-09-05",510,"inc case"
"IS","2020-09-05",1,"inc case"
"IE","2020-09-05",231,"inc case"
"IT","2020-09-05",1694,"inc case"
"LV","2020-09-05",9,"inc case"
"LI","2020-09-05",0,"inc case"
"LT","2020-09-05",40,"inc case"
"LU","2020-09-05",42,"inc case"
"MT","2020-09-05",30,"inc case"
"NL","2020-09-05",925,"inc case"
"NO","2020-09-05",65,"inc case"
"PL","2020-09-05",567,"inc case"
"PT","2020-09-05",486,"inc case"
"RO","2020-09-05",1269,"inc case"
"SK","2020-09-05",226,"inc case"
"SI","2020-09-05",43,"inc case"
"ES","2020-09-05",0,"inc case"
"SE","2020-09-05",0,"inc case"
"CH","2020-09-05",425,"inc case"
"GB","2020-09-05",1813,"inc case"
"AT","2020-09-06",380,"inc case"
"BE","2020-09-06",542,"inc case"
"BG","2020-09-06",39,"inc case"
"HR","2020-09-06",225,"inc case"
"CY","2020-09-06",9,"inc case"
"CZ","2020-09-06",404,"inc case"
"DK","2020-09-06",147,"inc case"
"EE","2020-09-06",25,"inc case"
"FI","2020-09-06",22,"inc case"
"FR","2020-09-06",6908,"inc case"
"DE","2020-09-06",988,"inc case"
"GR","2020-09-06",138,"inc case"
"HU","2020-09-06",495,"inc case"
"IS","2020-09-06",5,"inc case"
"IE","2020-09-06",138,"inc case"
"IT","2020-09-06",1296,"inc case"
"LV","2020-09-06",3,"inc case"
"LI","2020-09-06",0,"inc case"
"LT","2020-09-06",41,"inc case"
"LU","2020-09-06",54,"inc case"
"MT","2020-09-06",25,"inc case"
"NL","2020-09-06",797,"inc case"
"NO","2020-09-06",92,"inc case"
"PL","2020-09-06",437,"inc case"
"PT","2020-09-06",315,"inc case"
"RO","2020-09-06",1150,"inc case"
"SK","2020-09-06",88,"inc case"
"SI","2020-09-06",43,"inc case"
"ES","2020-09-06",0,"inc case"
"SE","2020-09-06",0,"inc case"
"CH","2020-09-06",444,"inc case"
"GB","2020-09-06",2988,"inc case"
"AT","2020-09-07",217,"inc case"
"BE","2020-09-07",402,"inc case"
"BG","2020-09-07",57,"inc case"
"HR","2020-09-07",117,"inc case"
"CY","2020-09-07",2,"inc case"
"CZ","2020-09-07",560,"inc case"
"DK","2020-09-07",230,"inc case"
"EE","2020-09-07",16,"inc case"
"FI","2020-09-07",33,"inc case"
"FR","2020-09-07",4096,"inc case"
"DE","2020-09-07",814,"inc case"
"GR","2020-09-07",139,"inc case"
"HU","2020-09-07",576,"inc case"
"IS","2020-09-07",2,"inc case"
"IE","2020-09-07",102,"inc case"
"IT","2020-09-07",1150,"inc case"
"LV","2020-09-07",1,"inc case"
"LI","2020-09-07",0,"inc case"
"LT","2020-09-07",12,"inc case"
"LU","2020-09-07",10,"inc case"
"MT","2020-09-07",37,"inc case"
"NL","2020-09-07",964,"inc case"
"NO","2020-09-07",133,"inc case"
"PL","2020-09-07",302,"inc case"
"PT","2020-09-07",249,"inc case"
"RO","2020-09-07",883,"inc case"
"SK","2020-09-07",22,"inc case"
"SI","2020-09-07",25,"inc case"
"ES","2020-09-07",26560,"inc case"
"SE","2020-09-07",573,"inc case"
"CH","2020-09-07",191,"inc case"
"GB","2020-09-07",2948,"inc case"
"AT","2020-09-08",367,"inc case"
"BE","2020-09-08",372,"inc case"
"BG","2020-09-08",167,"inc case"
"HR","2020-09-08",204,"inc case"
"CY","2020-09-08",1,"inc case"
"CZ","2020-09-08",1161,"inc case"
"DK","2020-09-08",243,"inc case"
"EE","2020-09-08",32,"inc case"
"FI","2020-09-08",45,"inc case"
"FR","2020-09-08",6456,"inc case"
"DE","2020-09-08",1499,"inc case"
"GR","2020-09-08",169,"inc case"
"HU","2020-09-08",341,"inc case"
"IS","2020-09-08",7,"inc case"
"IE","2020-09-08",306,"inc case"
"IT","2020-09-08",1369,"inc case"
"LV","2020-09-08",3,"inc case"
"LI","2020-09-08",0,"inc case"
"LT","2020-09-08",30,"inc case"
"LU","2020-09-08",14,"inc case"
"MT","2020-09-08",23,"inc case"
"NL","2020-09-08",1140,"inc case"
